class index,filepaths,labels,card type,data set
3,train/ace of spades/056.jpg,ace of spades,ace,train
3,train/ace of spades/057.jpg,ace of spades,ace,train
3,train/ace of spades/058.jpg,ace of spades,ace,train
3,train/ace of spades/059.jpg,ace of spades,ace,train
3,train/ace of spades/060.jpg,ace of spades,ace,train
3,train/ace of spades/061.jpg,ace of spades,ace,train
3,train/ace of spades/062.jpg,ace of spades,ace,train
3,train/ace of spades/063.jpg,ace of spades,ace,train
3,train/ace of spades/064.jpg,ace of spades,ace,train
3,train/ace of spades/065.jpg,ace of spades,ace,train
3,train/ace of spades/066.jpg,ace of spades,ace,train
3,train/ace of spades/067.jpg,ace of spades,ace,train
3,train/ace of spades/068.jpg,ace of spades,ace,train
3,train/ace of spades/069.jpg,ace of spades,ace,train
3,train/ace of spades/070.jpg,ace of spades,ace,train
3,train/ace of spades/071.jpg,ace of spades,ace,train
3,train/ace of spades/072.jpg,ace of spades,ace,train
3,train/ace of spades/073.jpg,ace of spades,ace,train
3,train/ace of spades/074.jpg,ace of spades,ace,train
3,train/ace of spades/075.jpg,ace of spades,ace,train
3,train/ace of spades/076.jpg,ace of spades,ace,train
3,train/ace of spades/077.jpg,ace of spades,ace,train
3,train/ace of spades/078.jpg,ace of spades,ace,train
3,train/ace of spades/079.jpg,ace of spades,ace,train
3,train/ace of spades/080.jpg,ace of spades,ace,train
3,train/ace of spades/081.jpg,ace of spades,ace,train
3,train/ace of spades/082.jpg,ace of spades,ace,train
3,train/ace of spades/083.jpg,ace of spades,ace,train
3,train/ace of spades/084.jpg,ace of spades,ace,train
3,train/ace of spades/085.jpg,ace of spades,ace,train
3,train/ace of spades/086.jpg,ace of spades,ace,train
3,train/ace of spades/087.jpg,ace of spades,ace,train
3,train/ace of spades/088.jpg,ace of spades,ace,train
3,train/ace of spades/089.jpg,ace of spades,ace,train
3,train/ace of spades/090.jpg,ace of spades,ace,train
3,train/ace of spades/091.jpg,ace of spades,ace,train
3,train/ace of spades/092.jpg,ace of spades,ace,train
3,train/ace of spades/093.jpg,ace of spades,ace,train
3,train/ace of spades/094.jpg,ace of spades,ace,train
3,train/ace of spades/095.jpg,ace of spades,ace,train
3,train/ace of spades/096.jpg,ace of spades,ace,train
3,train/ace of spades/097.jpg,ace of spades,ace,train
3,train/ace of spades/098.jpg,ace of spades,ace,train
3,train/ace of spades/099.jpg,ace of spades,ace,train
3,train/ace of spades/100.jpg,ace of spades,ace,train
3,train/ace of spades/101.jpg,ace of spades,ace,train
3,train/ace of spades/102.jpg,ace of spades,ace,train
3,train/ace of spades/103.jpg,ace of spades,ace,train
3,train/ace of spades/104.jpg,ace of spades,ace,train
3,train/ace of spades/105.jpg,ace of spades,ace,train
3,train/ace of spades/106.jpg,ace of spades,ace,train
3,train/ace of spades/107.jpg,ace of spades,ace,train
3,train/ace of spades/108.jpg,ace of spades,ace,train
3,train/ace of spades/109.jpg,ace of spades,ace,train
3,train/ace of spades/110.jpg,ace of spades,ace,train
3,train/ace of spades/111.jpg,ace of spades,ace,train
3,train/ace of spades/112.jpg,ace of spades,ace,train
3,train/ace of spades/113.jpg,ace of spades,ace,train
3,train/ace of spades/114.jpg,ace of spades,ace,train
3,train/ace of spades/115.jpg,ace of spades,ace,train
3,train/ace of spades/116.jpg,ace of spades,ace,train
3,train/ace of spades/117.jpg,ace of spades,ace,train
3,train/ace of spades/118.jpg,ace of spades,ace,train
3,train/ace of spades/119.jpg,ace of spades,ace,train
3,train/ace of spades/120.jpg,ace of spades,ace,train
3,train/ace of spades/121.jpg,ace of spades,ace,train
3,train/ace of spades/122.jpg,ace of spades,ace,train
3,train/ace of spades/123.jpg,ace of spades,ace,train
3,train/ace of spades/124.jpg,ace of spades,ace,train
3,train/ace of spades/125.jpg,ace of spades,ace,train
3,train/ace of spades/126.jpg,ace of spades,ace,train
3,train/ace of spades/127.jpg,ace of spades,ace,train
3,train/ace of spades/128.jpg,ace of spades,ace,train
3,train/ace of spades/129.jpg,ace of spades,ace,train
3,train/ace of spades/130.jpg,ace of spades,ace,train
3,train/ace of spades/131.jpg,ace of spades,ace,train
3,train/ace of spades/132.jpg,ace of spades,ace,train
3,train/ace of spades/133.jpg,ace of spades,ace,train
3,train/ace of spades/134.jpg,ace of spades,ace,train
3,train/ace of spades/135.jpg,ace of spades,ace,train
3,train/ace of spades/136.jpg,ace of spades,ace,train
3,train/ace of spades/137.jpg,ace of spades,ace,train
3,train/ace of spades/138.jpg,ace of spades,ace,train
3,train/ace of spades/139.jpg,ace of spades,ace,train
3,train/ace of spades/140.jpg,ace of spades,ace,train
3,train/ace of spades/141.jpg,ace of spades,ace,train
3,train/ace of spades/142.jpg,ace of spades,ace,train
3,train/ace of spades/143.jpg,ace of spades,ace,train
3,train/ace of spades/144.jpg,ace of spades,ace,train
3,train/ace of spades/145.jpg,ace of spades,ace,train
3,train/ace of spades/146.jpg,ace of spades,ace,train
3,train/ace of spades/147.jpg,ace of spades,ace,train
3,train/ace of spades/148.jpg,ace of spades,ace,train
3,train/ace of spades/149.jpg,ace of spades,ace,train
3,train/ace of spades/150.jpg,ace of spades,ace,train
3,train/ace of spades/151.jpg,ace of spades,ace,train
3,train/ace of spades/152.jpg,ace of spades,ace,train
3,train/ace of spades/153.jpg,ace of spades,ace,train
3,train/ace of spades/154.jpg,ace of spades,ace,train
3,train/ace of spades/155.jpg,ace of spades,ace,train
3,train/ace of spades/156.jpg,ace of spades,ace,train
3,train/ace of spades/157.jpg,ace of spades,ace,train
3,train/ace of spades/158.jpg,ace of spades,ace,train
3,train/ace of spades/159.jpg,ace of spades,ace,train
3,train/ace of spades/160.jpg,ace of spades,ace,train
3,train/ace of spades/161.jpg,ace of spades,ace,train
3,train/ace of spades/162.jpg,ace of spades,ace,train
3,train/ace of spades/163.jpg,ace of spades,ace,train
3,train/ace of spades/164.jpg,ace of spades,ace,train
3,train/ace of spades/165.jpg,ace of spades,ace,train
3,train/ace of spades/166.jpg,ace of spades,ace,train
3,train/ace of spades/167.jpg,ace of spades,ace,train
3,train/ace of spades/168.jpg,ace of spades,ace,train
3,train/ace of spades/169.jpg,ace of spades,ace,train
3,train/ace of spades/170.jpg,ace of spades,ace,train
3,train/ace of spades/171.jpg,ace of spades,ace,train
3,train/ace of spades/172.jpg,ace of spades,ace,train
3,train/ace of spades/173.jpg,ace of spades,ace,train
3,train/ace of spades/174.jpg,ace of spades,ace,train
3,train/ace of spades/175.jpg,ace of spades,ace,train
3,train/ace of spades/176.jpg,ace of spades,ace,train
3,train/ace of spades/177.jpg,ace of spades,ace,train
3,train/ace of spades/178.jpg,ace of spades,ace,train
3,train/ace of spades/179.jpg,ace of spades,ace,train
3,train/ace of spades/180.jpg,ace of spades,ace,train
3,train/ace of spades/181.jpg,ace of spades,ace,train
4,train/eight of clubs/001.jpg,eight of clubs,eight,train
4,train/eight of clubs/002.jpg,eight of clubs,eight,train
4,train/eight of clubs/003.jpg,eight of clubs,eight,train
4,train/eight of clubs/004.jpg,eight of clubs,eight,train
4,train/eight of clubs/005.jpg,eight of clubs,eight,train
4,train/eight of clubs/006.jpg,eight of clubs,eight,train
4,train/eight of clubs/007.jpg,eight of clubs,eight,train
4,train/eight of clubs/008.jpg,eight of clubs,eight,train
4,train/eight of clubs/009.jpg,eight of clubs,eight,train
4,train/eight of clubs/010.jpg,eight of clubs,eight,train
4,train/eight of clubs/011.jpg,eight of clubs,eight,train
4,train/eight of clubs/012.jpg,eight of clubs,eight,train
4,train/eight of clubs/013.jpg,eight of clubs,eight,train
4,train/eight of clubs/014.jpg,eight of clubs,eight,train
4,train/eight of clubs/015.jpg,eight of clubs,eight,train
4,train/eight of clubs/016.jpg,eight of clubs,eight,train
4,train/eight of clubs/017.jpg,eight of clubs,eight,train
4,train/eight of clubs/018.jpg,eight of clubs,eight,train
4,train/eight of clubs/019.jpg,eight of clubs,eight,train
4,train/eight of clubs/020.jpg,eight of clubs,eight,train
4,train/eight of clubs/021.jpg,eight of clubs,eight,train
4,train/eight of clubs/022.jpg,eight of clubs,eight,train
4,train/eight of clubs/023.jpg,eight of clubs,eight,train
4,train/eight of clubs/024.jpg,eight of clubs,eight,train
4,train/eight of clubs/025.jpg,eight of clubs,eight,train
4,train/eight of clubs/026.jpg,eight of clubs,eight,train
4,train/eight of clubs/027.jpg,eight of clubs,eight,train
4,train/eight of clubs/028.jpg,eight of clubs,eight,train
4,train/eight of clubs/029.jpg,eight of clubs,eight,train
4,train/eight of clubs/030.jpg,eight of clubs,eight,train
4,train/eight of clubs/031.jpg,eight of clubs,eight,train
4,train/eight of clubs/032.jpg,eight of clubs,eight,train
4,train/eight of clubs/033.jpg,eight of clubs,eight,train
4,train/eight of clubs/034.jpg,eight of clubs,eight,train
4,train/eight of clubs/035.jpg,eight of clubs,eight,train
4,train/eight of clubs/036.jpg,eight of clubs,eight,train
4,train/eight of clubs/037.jpg,eight of clubs,eight,train
4,train/eight of clubs/038.jpg,eight of clubs,eight,train
4,train/eight of clubs/039.jpg,eight of clubs,eight,train
4,train/eight of clubs/040.jpg,eight of clubs,eight,train
4,train/eight of clubs/041.jpg,eight of clubs,eight,train
4,train/eight of clubs/042.jpg,eight of clubs,eight,train
4,train/eight of clubs/043.jpg,eight of clubs,eight,train
4,train/eight of clubs/044.jpg,eight of clubs,eight,train
4,train/eight of clubs/045.jpg,eight of clubs,eight,train
4,train/eight of clubs/046.jpg,eight of clubs,eight,train
4,train/eight of clubs/047.jpg,eight of clubs,eight,train
4,train/eight of clubs/048.jpg,eight of clubs,eight,train
4,train/eight of clubs/049.jpg,eight of clubs,eight,train
4,train/eight of clubs/050.jpg,eight of clubs,eight,train
4,train/eight of clubs/051.jpg,eight of clubs,eight,train
4,train/eight of clubs/052.jpg,eight of clubs,eight,train
4,train/eight of clubs/053.jpg,eight of clubs,eight,train
4,train/eight of clubs/054.jpg,eight of clubs,eight,train
4,train/eight of clubs/055.jpg,eight of clubs,eight,train
4,train/eight of clubs/056.jpg,eight of clubs,eight,train
4,train/eight of clubs/057.jpg,eight of clubs,eight,train
4,train/eight of clubs/058.jpg,eight of clubs,eight,train
4,train/eight of clubs/059.jpg,eight of clubs,eight,train
4,train/eight of clubs/060.jpg,eight of clubs,eight,train
4,train/eight of clubs/061.jpg,eight of clubs,eight,train
4,train/eight of clubs/062.jpg,eight of clubs,eight,train
4,train/eight of clubs/063.jpg,eight of clubs,eight,train
4,train/eight of clubs/064.jpg,eight of clubs,eight,train
4,train/eight of clubs/065.jpg,eight of clubs,eight,train
4,train/eight of clubs/066.jpg,eight of clubs,eight,train
4,train/eight of clubs/067.jpg,eight of clubs,eight,train
4,train/eight of clubs/068.jpg,eight of clubs,eight,train
4,train/eight of clubs/069.jpg,eight of clubs,eight,train
4,train/eight of clubs/070.jpg,eight of clubs,eight,train
4,train/eight of clubs/071.jpg,eight of clubs,eight,train
4,train/eight of clubs/072.jpg,eight of clubs,eight,train
4,train/eight of clubs/073.jpg,eight of clubs,eight,train
4,train/eight of clubs/074.jpg,eight of clubs,eight,train
4,train/eight of clubs/075.jpg,eight of clubs,eight,train
4,train/eight of clubs/076.jpg,eight of clubs,eight,train
4,train/eight of clubs/077.jpg,eight of clubs,eight,train
4,train/eight of clubs/078.jpg,eight of clubs,eight,train
4,train/eight of clubs/079.jpg,eight of clubs,eight,train
4,train/eight of clubs/080.jpg,eight of clubs,eight,train
4,train/eight of clubs/081.jpg,eight of clubs,eight,train
4,train/eight of clubs/082.jpg,eight of clubs,eight,train
4,train/eight of clubs/083.jpg,eight of clubs,eight,train
4,train/eight of clubs/084.jpg,eight of clubs,eight,train
4,train/eight of clubs/085.jpg,eight of clubs,eight,train
4,train/eight of clubs/086.jpg,eight of clubs,eight,train
4,train/eight of clubs/087.jpg,eight of clubs,eight,train
4,train/eight of clubs/088.jpg,eight of clubs,eight,train
4,train/eight of clubs/089.jpg,eight of clubs,eight,train
4,train/eight of clubs/090.jpg,eight of clubs,eight,train
4,train/eight of clubs/091.jpg,eight of clubs,eight,train
4,train/eight of clubs/092.jpg,eight of clubs,eight,train
4,train/eight of clubs/093.jpg,eight of clubs,eight,train
4,train/eight of clubs/094.jpg,eight of clubs,eight,train
4,train/eight of clubs/095.jpg,eight of clubs,eight,train
4,train/eight of clubs/096.jpg,eight of clubs,eight,train
4,train/eight of clubs/097.jpg,eight of clubs,eight,train
4,train/eight of clubs/098.jpg,eight of clubs,eight,train
4,train/eight of clubs/099.jpg,eight of clubs,eight,train
4,train/eight of clubs/100.jpg,eight of clubs,eight,train
4,train/eight of clubs/101.jpg,eight of clubs,eight,train
4,train/eight of clubs/102.jpg,eight of clubs,eight,train
4,train/eight of clubs/103.jpg,eight of clubs,eight,train
4,train/eight of clubs/104.jpg,eight of clubs,eight,train
4,train/eight of clubs/105.jpg,eight of clubs,eight,train
4,train/eight of clubs/106.jpg,eight of clubs,eight,train
4,train/eight of clubs/107.jpg,eight of clubs,eight,train
4,train/eight of clubs/108.jpg,eight of clubs,eight,train
4,train/eight of clubs/109.jpg,eight of clubs,eight,train
4,train/eight of clubs/110.jpg,eight of clubs,eight,train
4,train/eight of clubs/111.jpg,eight of clubs,eight,train
4,train/eight of clubs/112.jpg,eight of clubs,eight,train
4,train/eight of clubs/113.jpg,eight of clubs,eight,train
4,train/eight of clubs/114.jpg,eight of clubs,eight,train
4,train/eight of clubs/115.jpg,eight of clubs,eight,train
4,train/eight of clubs/116.jpg,eight of clubs,eight,train
4,train/eight of clubs/117.jpg,eight of clubs,eight,train
4,train/eight of clubs/118.jpg,eight of clubs,eight,train
4,train/eight of clubs/119.jpg,eight of clubs,eight,train
4,train/eight of clubs/120.jpg,eight of clubs,eight,train
4,train/eight of clubs/121.jpg,eight of clubs,eight,train
4,train/eight of clubs/122.jpg,eight of clubs,eight,train
4,train/eight of clubs/123.jpg,eight of clubs,eight,train
4,train/eight of clubs/124.jpg,eight of clubs,eight,train
4,train/eight of clubs/125.jpg,eight of clubs,eight,train
4,train/eight of clubs/126.jpg,eight of clubs,eight,train
4,train/eight of clubs/127.jpg,eight of clubs,eight,train
4,train/eight of clubs/128.jpg,eight of clubs,eight,train
4,train/eight of clubs/129.jpg,eight of clubs,eight,train
4,train/eight of clubs/130.jpg,eight of clubs,eight,train
4,train/eight of clubs/131.jpg,eight of clubs,eight,train
4,train/eight of clubs/132.jpg,eight of clubs,eight,train
4,train/eight of clubs/133.jpg,eight of clubs,eight,train
4,train/eight of clubs/134.jpg,eight of clubs,eight,train
4,train/eight of clubs/135.jpg,eight of clubs,eight,train
4,train/eight of clubs/136.jpg,eight of clubs,eight,train
4,train/eight of clubs/137.jpg,eight of clubs,eight,train
4,train/eight of clubs/138.jpg,eight of clubs,eight,train
5,train/eight of diamonds/001.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/002.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/003.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/004.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/005.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/006.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/007.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/008.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/009.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/010.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/011.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/012.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/013.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/014.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/015.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/016.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/017.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/018.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/019.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/020.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/021.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/022.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/023.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/024.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/025.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/026.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/027.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/028.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/029.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/030.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/031.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/032.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/033.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/034.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/035.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/036.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/037.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/038.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/039.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/040.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/041.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/042.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/043.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/044.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/045.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/046.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/047.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/048.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/049.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/050.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/051.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/052.jpg,eight of diamonds,eight,train
5,train/eight of diamonds/053.jpg,eight of diamonds,eight,train
